161, 953, 22.19, 22.50, 22.44, 22.44, 22.69, 23.75, 26.50, 34.00, 48.94, 44.69, 27.87, 23.75, 22.56, 22.31, 22.19
162, 951, 22.25, 22.50, 22.37, 22.44, 22.75, 23.69, 26.50, 34.00, 48.88, 44.63, 27.94, 23.75, 22.56, 22.31, 22.19
163, 951, 22.25, 22.50, 22.37, 22.37, 22.75, 23.75, 26.50, 34.00, 48.75, 44.56, 27.87, 23.75, 22.56, 22.31, 22.19
164, 951, 22.25, 22.50, 22.44, 22.44, 22.69, 23.75, 26.56, 34.00, 48.63, 44.44, 27.94, 23.75, 22.56, 22.31, 22.19
165, 952, 22.25, 22.50, 22.44, 22.37, 22.69, 23.75, 26.50, 34.00, 48.56, 44.38, 27.87, 23.75, 22.56, 22.31, 22.19
166, 951, 22.19, 22.50, 22.44, 22.44, 22.75, 23.75, 26.50, 33.94, 48.44, 44.31, 27.94, 23.75, 22.56, 22.31, 22.19
167, 951, 22.25, 22.50, 22.44, 22.44, 22.75, 23.75, 26.50, 33.94, 48.31, 44.25, 27.94, 23.75, 22.56, 22.31, 22.19
168, 952, 22.25, 22.50, 22.44, 22.37, 22.75, 23.75, 26.56, 33.94, 48.25, 44.13, 27.87, 23.75, 22.56, 22.31, 22.19
169, 951, 22.25, 22.50, 22.37, 22.44, 22.75, 23.75, 26.56, 33.94, 48.13, 44.06, 27.94, 23.75, 22.56, 22.31, 22.19
170, 951, 22.25, 22.50, 22.44, 22.44, 22.69, 23.75, 26.50, 33.94, 48.06, 44.00, 27.94, 23.75, 22.56, 22.31, 22.19
171, 951, 22.25, 22.50, 22.44, 22.44, 22.75, 23.75, 26.56, 33.94, 47.94, 43.94, 27.94, 23.75, 22.56, 22.31, 22.19
172, 952, 22.25, 22.50, 22.44, 22.44, 22.75, 23.75, 26.56, 33.88, 47.81, 43.88, 27.94, 23.75, 22.56, 22.31, 22.19
173, 951, 22.25, 22.50, 22.44, 22.44, 22.75, 23.75, 26.56, 33.88, 47.75, 43.81, 27.87, 23.75, 22.56, 22.31, 22.19
